objectid,upc
125658,875582011726
41302,787799795408
41302,698887754064
41302,793631505685
41302,785924969045
78954,655132004275
132428,670541597613
132428,793631533008
132428,885141659733
132428,787799956267
140125,865010000002
156373,681706412047
124969,653569715191
276025,850000576063
104006,696859265853
267370,814743014565
146508,746550822531
146508,787551691221
146508,783318466422
371,084626001047
9408,029877033034
9408,298770330346
46213,899998938224
46213,700761030253
46213,073088705099
46213,787551407051
46213,000304043543
46213,885446080997
46213,827165666793
46213,798525454995
46213,700304004727
46213,700304043542
46213,604945379698
46213,492421213877
46213,791385336470
46213,607052434427
46213,794628125497
46213,797681866970
46213,987986965427
224653,889696007247
67888,079032709649
67888,681706040721
73863,079032709649
73863,681706040721
136440,850769005002
136440,754295730189
178134,792736787613
178134,793631184064
178134,616909967513
3986,095109030034
171835,609456648714
256065,841333107550
174744,655132003315
174744,655132004688
257067,706949635531
10496,794819142937
10496,795418248310
10496,681706040257
15364,653569087069
15364,086646800006
117915,827714006926
162409,797839270284
162409,787799638934
149435,885618319351
181613,841333100261
181613,797142016012
181613,751195356099
908,814743011793
908,746550828038
908,772223361649
908,791209222323
223033,634482729328
244820,732068834159
246960,630509700622
4529,655132002042
4529,781624931061
6719,702021030218
6719,783719763670
804,032244047077
29259,653569155089
87821,754295906829
87821,837654863602
87821,736126265206
35035,092145611562
91034,019275010348
150146,655132004343
150146,655132005043
150146,696748947396
154428,869418000008
154428,869418000022
255708,869418000008
255708,869418000022
148205,728028344769
155689,793631704859
155689,787551944563
155689,634482715871
164698,791385841271
164698,797162121956
179820,681706115009
37349,823973050014
37349,792491855923
8552,655132002363
13301,086653500005
13301,655132002608
30932,029877060252
66081,681706043012
66081,795864855193
162351,793631628766
137909,068163139777
137909,736126616527
137909,797864910827
137909,534262229133
137909,736126551279
137909,885409820547
137909,885918751615
137909,599038367983
137909,787799902103
137909,885184495251
137909,751195343594
162263,655132005036
162263,772223136933
162263,787551936155
162263,787799908273
364,655132001144
171110,707137563711
177727,681706716305
3730,045708092407
235544,699788109861
39832,506018232032
302336,810558018712
65534,681706070636
132758,772223968862
132758,859573004041
132758,783327734086
132758,044946390641
81726,748223528702
189350,735201966038
86957,817054010080
199182,780742104074
271512,826956600404
120669,781624554970
120669,817054010455
4210,045708089230
61484,855114002002
42244,787799731291
42244,681706070490
165876,631080144607
177515,634482734520
5770,793631347230
23995,092145611333
1472,793631122608
1472,086672800001
1472,719040495423
1472,787799138663
1472,078433220326
1472,696748059365
1472,754295337708
1472,785614656088
1472,736396040022
1472,736396040015
1472,308134510724
1472,792736164551
1472,705548284973
142889,817054010769
201455,634482721858
1445,714043010420
1445,714043104228
1445,071404310422
17835,653569052159
295944,814743015050
42111,785239688181
42111,718122563890
42111,795571703473
132019,817054010592
132019,696748896571
213549,853211004431
256541,855607007125
136558,661799914895
1982,681706412009
4475,655132004848
41762,803979004808
115288,815442012371
126750,681706412504
161926,013964699524
711,793631389346
711,655132005258
711,783627706158
711,787799952450
180325,793631389346
180325,655132005258
180325,783627706158
180325,787799952450
168215,853533008520
168215,029877057160
175334,875582014543
175334,734548459159
44163,655132004022
4356,854332000029
198414,752830920651
1116,705105893211
1465,705105893211
246684,853211004622
483,646635853743
483,787551911978
483,736126445905
176920,841333100025
176920,715727116902
176920,715727112362
17851,850776001004
13286,655132002615
82,702021033011
126,746550491188
10659,894769000124
10659,787551548150
79067,894769000124
79067,787551548150
1536,823464002225
1549,632468002502
85108,092145611197
1899,793631590285
1899,032244044106
1899,783149935296
1899,743181544252
1899,787799929223
103184,611102005970
103184,787799780039
103184,681706070902
5680,791385552719
5680,050758300273
149097,609456648653
40761,782361383472
40761,783324779073
88406,610585959565
210052,798304339338
166202,073474511808
263192,827714016802
172896,069913268518
232318,843495100059
249410,745809868931
217423,740120773179
255570,093423299762
264321,854382007177
2872,755899009114
15045,653569035879
15045,698887852357
63027,856232002080
71593,718122563395
125996,760175510680
146579,698997950837
146579,698887853453
146579,885372966525
146579,655132004602
249505,854382007122
249505,801310114834
164159,859094005084
1149,046363014001
217020,748252296191
25008,029877060719
274093,841333108298
313698,853533008377
75333,791159736482
75333,787551947694
75333,798525964890
75333,689960082969
75333,699107389523
103368,736211539779
129293,722301926208
147363,634482711590
158168,815442017789
220598,019962588914
223602,040232536175
8935,681706040431
39941,780742095846
98762,781624725691
98762,298770486180
98762,029877048618
98762,797619840737
98762,794628982601
103877,734548658293
110286,718122566495
110286,736126633739
110286,754295854786
143782,029877041275
171278,780742098908
194061,814552027442
194061,801310114445
194061,615912348852
221369,814552025103
235017,655132005395
8069,076930409374
16443,801040200005
33759,721762273685
107635,783719802249
126242,815442013637
126242,885536673207
144525,885278747518
144525,433599359066
144728,815442015587
170146,729220058263
174611,783149623858
174611,793631092444
174611,748252187444
181404,783149431002
16933,086697300005
16933,837654320471
16933,797770014299
16933,787799513453
16933,607052445423
22894,086697300005
22894,837654320471
22894,797770014299
22894,787799513453
22894,607052445423
118703,781624738059
118703,655132005098
257145,827714016826
3711,045708008712
229941,653341724007
6117,890596000009
140933,793631118328
140933,785924679203
140933,781624729538
140933,681706712901
140933,787799246900
2106,619770004011
145842,698887650823
145842,787799468548
145842,653569986980
40235,681706040523
41612,095109018001
1835,074299015700
1835,787551848359
198087,817054011377
201478,649823627751
218310,792273251417
33077,092145612361
110868,815442012357
277,619770002048
4244,095109030195
15167,782361166112
15167,781624602299
280501,634482739525
108377,610098346012
2381,653569415626
2381,787799903162
2381,793631304639
2381,772223651788
163047,853183002428
192296,040232422478
197455,729220058799
197455,094626901537
199309,019962394607
199309,019962394706
281132,644216386048
36297,092145610916
274,045708008965
71272,681706070568
158973,627843459156
166418,728028405033
180193,702877276143
202443,653341152749
204886,810558015117
225759,601844999712
39635,681706040677
138614,091037627223
18931,029877060191
174093,793631441839
174093,772223816255
174093,787551643954
79068,799422827943
188343,797776529490
99097,783329273712
99097,772223695140
99097,815442011831
105024,780742103800
106113,817054011254
128204,765857249704
273284,729220070418
140524,609456647106
155636,698887884150
155636,875582014536
1449,627064200018
1449,743181035446
1449,793631294855
1449,787551549188
5941,681706070766
75782,013964155242
76207,705105080468
79282,783327913498
79282,795418649117
104575,787799236352
108665,091037328007
108665,885129562390
13728,086690600003
154125,681706043036
23935,807652063120
134,655132001267
1566,029877004744
112381,651174750026
128218,696749845875
128218,792736102393
229240,845866001323
138105,875582012662
67361,655132004336
67361,787799965603
203427,696859266027
87200,013964667691
166109,080162885158
166109,785924917091
138338,609456647373
198408,889696002440
255639,841333106638
30746,885883507422
30746,885917384869
30746,885406904080
30746,824968117743
30746,793631476770
30746,799959660433
30746,885397864516
30746,885303924648
30746,794819934594
30746,885893848331
30746,885462352771
30746,783329530839
30746,885193298072
30746,885319007359
30746,024968117747
106645,885883507422
106645,885917384869
106645,885406904080
106645,824968117743
106645,793631476770
106645,799959660433
106645,885397864516
106645,885303924648
106645,794819934594
106645,885893848331
106645,885462352771
106645,783329530839
106645,885193298072
106645,885319007359
106645,024968117747
53383,885555783741
53383,824968117712
53383,798256291982
53383,885923132522
53383,798525886475
53383,885324135252
53383,885304136446
53383,793631399741
53383,736126966158
53383,885913078090
53383,899998129134
53383,751195352862
53383,024968117716
89848,824968117729
89848,793631803118
25182,094922624901
37738,781624741042
37738,793625006563
37738,262830186204
67309,754295673110
67309,631080108807
119899,783719715341
119899,680569655455
119899,793625087807
119899,794819926643
225167,682863372519
241831,719896462747
143065,885387189032
143065,655132005029
144382,729220051066
144382,787551930733
161383,859094005060
256728,741012341797
4342,780742103480
197061,729220058669
204615,827714011647
204615,069224117338
214125,019962279300
142265,609456648752
236125,609456648585
182638,609456647564
212958,653341723802
131111,853183002503
215436,853183002503
158889,787799972847
158889,670541597729
55911,655132004138
71676,100110444296
138317,634482711613
156853,013964849615
156853,793631533497
369,780742010016
369,793631403219
34276,619770003151
284639,604015623065
9108,681706040417
39066,817054010523
94734,673419145626
145086,978163127004
149169,091037688170
271,783318340258
28828,787551711370
553,791159718075
553,837654320198
553,772223861101
553,787551470574
553,797162675602
553,793631420964
553,798525946735
553,754295604138
553,081649677594
553,783329029531
553,534262261942
553,734548138184
172158,729220070029
130499,740016830764
3262,076930400661
3262,783149075411
3262,783318355948
41849,780742103114
142687,702811584273
195231,602573043615
206904,610585961704
2472,681706040004
256538,855607007118
156546,869388000008
7089,619770003045
152952,815442016942
241386,602573655917
177160,610585961483
19537,689752893414
19537,787799780886
156843,780742098465
34152,875582006753
3269,071404310392
3269,714043010390
164448,857445005592
26859,029877052011
9792,029877047130
40638,492421213730
40638,700304004581
40638,000304004582
20847,681706040325
20847,787551492200
47218,885539706193
47218,885674002785
47218,885300062640
47218,885293414853
47218,793631938698
47218,885920428840
47218,824284900456
67426,875582007552
175209,813856016145
217974,015568001581
81542,787551915037
81542,681706040769
22924,626551634015
22924,725274235872
146197,852990002522
205907,841333102289
115105,793631099283
115105,858506002314
159375,863002000108
159375,799825583293
159375,783318474373
159375,797162053974
159375,793631246182
5195,732253102001
